id,name,full_name,age,birth_date,birth_day,birth_country_code,birth_country_name,passport_country_codes,passport_country_names,current_team_name,current_team_logo,current_team_color,last_club_name,contract_expires,market_value,minutes_on_field,total_matches,on_loan,positions,primary_position,secondary_position,third_position,primary_position_percent,secondary_position_percent,third_position_percent,foot,height,weight,goals,goals_avg,non_penalty_goal,non_penalty_goal_avg,head_goals,head_goals_avg,shots,shots_avg,shots_on_target_percent,goal_conversion_percent,xg_shot,xg_shot_avg,touch_in_box_avg,assists,assists_avg,xg_assist,xg_assist_avg,key_passes_avg,shot_assists_avg,pre_assist_avg,pre_pre_assist_avg,passes_avg,accurate_passes_percent,forward_passes_avg,successful_forward_passes_percent,back_passes_avg,successful_back_passes_percent,vertical_passes_avg,successful_vertical_passes_percent,short_medium_pass_avg,accurate_short_medium_pass_percent,long_passes_avg,successful_long_passes_percent,average_pass_length,average_long_pass_length,deep_completed_pass_avg,deep_completed_cross_avg,pass_to_penalty_area_avg,accurate_pass_to_penalty_area_percent,passes_to_final_third_avg,accurate_passes_to_final_third_percent,through_passes_avg,successful_through_passes_percent,smart_passes_avg,accurate_smart_passes_percent,crosses_avg,accurate_crosses_percent,cross_from_left_avg,successful_cross_from_left_percent,cross_from_right_avg,successful_cross_from_right_percent,cross_to_goalie_box_avg,dribbles_avg,successful_dribbles_percent,accelerations_avg,progressive_run_avg,duels_avg,duels_won,offensive_duels_avg,offensive_duels_won,defensive_duels_avg,defensive_duels_won,aerial_duels_avg,aerial_duels_won,successful_defensive_actions_avg,tackle_avg,possession_adjusted_tackle,interceptions_avg,possession_adjusted_interceptions,shot_block_avg,fouls_avg,foul_suffered_avg,yellow_cards,yellow_cards_avg,red_cards,red_cards_avg,progressive_pass_avg,successful_progressive_pass_percent,vertical_passes_avg,conceded_goals,conceded_goals_avg,shots_against,shots_against_avg,clean_sheets,save_percent,xg_save,xg_save_avg,prevented_goals,prevented_goals_avg,back_pass_to_gk_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,free_kicks_taken_avg,direct_free_kicks_taken_avg,direct_free_kicks_on_target_percent,corners_taken_avg,penalties_taken,penalties_conversion_percent,successful_attacking_actions_avg,successful_vertical_passes_percent,successful_back_passes_percent,successful_long_passes_percent,successful_cross_from_left_percent,successful_cross_from_right_percent,successful_through_passes_percent,successful_smart_passes_percent,successful_progressive_pass_percent,successful_attacking_actions_avg,back_pass_to_gk_avg,average_pass_length,average_long_pass_length,prevented_goals,prevented_goals_avg
-98680,Dani Silva,Daniel Filipe Bandeira e Silva,24,2000-04-11,2000-04-11,PRT,Portugal,PRT,Portugal,Hellas Verona,https://cdn5.wyscout.com/photos/team/public/212_120x120.png,445395,Hellas Verona,2028-06-30,2000000,145,6,False,RCMF|LCMF3|RCMF3,RCMF,LCMF3,RCMF3,39,26,19,right,180,73,1,,1,,0,,1,,,100.0,0.06,,,0,,0.02,,,,,,,,,,,,,,,,,,18.63,12.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,3.75,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,18.63,12.13,,
395239,I. de Arruabarrena,Ignacio de Arruabarrena Fernández,28,1997-01-16,1997-01-16,URY,Uruguay,URY|ESP,Uruguay|Spain,Al Wehda,https://cdn5.wyscout.com/photos/team/public/2953_120x120.png,FF0000,Al Wehda,2026-06-30,2000000,988,10,False,GK,GK,,,100,0,0,right,183,79,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.96,89.05,12.02,78.79,0.0,0.0,12.21,98.51,18.58,98.04,6.38,62.86,27.08,42.13,0.0,0.0,0.09,0.0,0.27,66.67,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,66.67,0.0,0.0,0.36,25.0,0.46,100.0,2.91,0.0,0.0,2.82,4.77,0.0,0.18,0.09,1,0.09,0,0.0,4.83,56.6,12.21,16,1.46,53,4.83,1,69.81,13.52,1.23,-2.48,-0.226,0.0,1.37,0.46,,,,0.0,0,0.0,0.0,98.51,0.0,62.86,0.0,0.0,0.0,,56.6,0.0,0.0,27.08,42.13,-2.48,-0.226
429990,João Basso,João Othavio Basso,28,1997-01-13,1997-01-13,BRA,Brazil,BRA|ITA,Brazil|Italy,Santos,https://cdn5.wyscout.com/photos/team/public/244_120x120.png,000000,Santos,2026-12-31,2000000,1192,12,False,RCB3|CB,RCB3,CB,,87,10,0,right,187,74,1,0.08,1,0.08,1,0.08,5,0.38,20.0,20.0,0.71,0.05,0.53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.73,86.93,19.78,80.15,3.17,92.86,14.12,95.19,36.85,91.8,5.59,56.76,20.39,38.91,0.08,0.15,0.53,42.86,6.12,72.84,0.38,20.0,0.15,0.0,0.3,50.0,0.0,0.0,0.3,50.0,0.0,0.53,85.71,0.23,0.83,14.12,54.01,1.96,46.15,6.64,59.09,3.62,47.92,8.38,0.0,0.0,4.45,5.69,0.68,1.06,0.23,2,0.15,0,0.0,8.38,74.77,14.12,0,,0,,0,0.0,0.0,0.0,,,0.98,,,0.0,0.0,0.0,0.0,0,0.0,0.68,95.19,92.86,56.76,0.0,50.0,20.0,,74.77,0.68,0.98,20.39,38.91,,
-98571,Nathan,Nathan Santos de Araújo,23,2001-09-05,2001-09-05,BRA,Brazil,BRA,Brazil,Internacional,https://cdn5.wyscout.com/photos/team/public/255_120x120.png,FF0000,Internacional,2026-12-31,2000000,720,10,True,RB|LB|RB5,RB,LB,RB5,71,13,11,right,183,75,0,0.0,0,0.0,0,0.0,1,0.13,100.0,0.0,0.23,0.03,0.5,0,0.0,0.28,0.04,0.13,0.5,0.13,0.0,27.75,77.48,9.88,64.56,5.25,100.0,7.75,80.65,22.5,87.78,3.0,41.67,19.78,30.68,0.25,0.5,1.75,42.86,3.25,69.23,0.0,0.0,0.0,0.0,2.25,22.22,0.13,100.0,2.13,17.65,0.13,2.5,55.0,0.63,2.5,19.13,46.41,6.5,34.62,9.63,55.84,1.62,46.15,8.75,0.38,0.51,3.0,4.09,0.0,1.62,0.75,3,0.38,0,0.0,5.13,56.1,7.75,0,,0,,0,0.0,0.0,0.0,,,1.38,,,0.0,0.0,0.0,0.0,0,0.0,2.0,80.65,100.0,41.67,100.0,17.65,0.0,,56.1,2.0,1.38,19.78,30.68,,
407819,J. Rodríguez,José Luis Rodríguez Francis,26,1998-06-19,1998-06-19,PAN,Panama,PAN,Panama,Juárez,https://cdn5.wyscout.com/photos/team/public/g33716_120x120.png,008f00,Juárez,2027-06-30,2000000,721,10,True,RW|RAMF|RWF,RW,RAMF,RWF,54,31,11,left,180,69,1,0.12,1,0.12,0,0.0,15,1.87,33.33,6.667,0.97,0.12,2.5,3,0.37,1.4,0.17,0.75,1.37,0.12,0.0,20.72,72.29,4.12,69.7,3.62,89.66,8.86,66.2,16.48,80.3,0.62,60.0,18.79,11.03,0.37,1.62,3.0,45.83,1.25,70.0,0.12,100.0,0.0,0.0,3.62,37.93,1.25,30.0,2.37,42.11,0.62,6.74,68.52,0.5,1.75,21.1,53.25,12.36,51.52,4.37,71.43,2.62,42.86,5.37,0.25,0.31,2.0,2.51,0.25,0.5,2.25,2,0.25,0,0.0,3.62,58.62,8.86,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.75,0.0,0.0,1.25,0,0.0,6.62,66.2,89.66,60.0,30.0,42.11,100.0,,58.62,6.62,0.0,18.79,11.03,,
-109493,Vasco Sousa,Vasco José Cardoso Sousa,21,2003-04-03,2003-04-03,PRT,Portugal,PRT,Portugal,Porto,https://cdn5.wyscout.com/photos/team/public/157_120x120.png,1e6ae3,Porto,2027-06-30,2000000,481,12,False,AMF|RDMF|RCMF,AMF,RDMF,RCMF,36,35,17,right,169,64,0,0.0,0,0.0,0,0.0,7,1.31,28.57,0.0,0.53,0.1,0.75,0,0.0,0.46,0.09,0.0,0.56,0.0,0.0,36.86,88.83,10.1,74.07,6.36,94.12,14.03,97.33,35.18,89.89,1.5,75.0,18.33,12.74,0.94,0.0,1.12,100.0,5.61,83.33,1.12,66.67,0.94,60.0,0.19,0.0,0.0,0.0,0.19,0.0,0.0,0.94,60.0,0.19,0.56,22.27,52.1,7.67,51.22,8.98,66.67,2.06,18.18,8.61,0.75,1.38,1.87,3.45,0.0,2.43,3.37,1,0.19,0,0.0,3.37,66.67,14.03,0,,0,,0,0.0,0.0,0.0,,,0.75,,,0.0,0.0,0.0,0.56,0,0.0,1.5,97.33,94.12,75.0,0.0,0.0,66.67,,66.67,1.5,0.75,18.33,12.74,,
462617,L. Jabá,Leonardo Rodrigues Lima,26,1998-08-02,1998-08-02,BRA,Brazil,BRA,Brazil,São Bernardo FC,https://cdn5.wyscout.com/photos/team/public/3188_120x120.png,000000,São Bernardo FC,2026-12-31,2000000,624,8,False,RW|LW|AMF,RW,LW,AMF,34,32,12,right,178,72,0,0.0,0,0.0,0,0.0,12,1.73,16.67,0.0,2.38,0.34,4.18,0,0.0,2.1,0.3,1.59,1.73,0.0,0.0,23.65,66.46,5.48,39.47,5.63,87.18,9.66,68.66,15.72,73.39,3.32,47.83,20.91,42.79,0.43,2.6,3.89,40.74,3.61,40.0,0.29,0.0,0.58,25.0,5.19,58.33,2.16,53.33,2.88,60.0,0.43,5.63,61.54,0.87,2.02,19.76,40.88,12.26,45.88,3.46,37.5,2.16,26.67,3.61,0.0,0.0,2.31,3.06,0.0,1.15,1.3,0,0.0,1,0.14,4.9,85.29,9.66,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0,6.92,68.66,87.18,47.83,53.33,60.0,0.0,,85.29,6.92,0.0,20.91,42.79,,
-231590,M. Tanlongo,Mateo Tanlongo,21,2003-08-12,2003-08-12,ARG,Argentina,ARG|ITA,Argentina|Italy,Pafos,https://cdn5.wyscout.com/photos/team/public/g34232_120x120.png,004080,Pafos,2027-06-30,2000000,497,7,True,RCMF,RCMF,,,93,0,0,right,177,68,0,0.0,0,0.0,0,0.0,1,0.18,0.0,0.0,0.03,0.01,0.0,1,0.18,0.28,0.05,0.36,0.54,0.0,0.18,39.3,88.94,10.14,73.21,7.42,97.56,16.3,94.44,35.31,91.79,3.8,61.9,18.41,34.86,0.36,0.18,0.72,75.0,4.71,61.54,0.54,33.33,0.0,0.0,0.18,100.0,0.0,0.0,0.18,100.0,0.0,0.18,0.0,0.18,0.18,14.67,55.56,3.08,47.06,6.16,64.71,1.09,0.0,7.06,1.45,1.74,1.63,1.96,0.18,1.45,1.27,3,0.54,0,0.0,3.62,65.0,16.3,0,,0,,0,0.0,0.0,0.0,,,1.09,,,0.0,0.0,0.0,0.0,0,0.0,0.18,94.44,97.56,61.9,0.0,100.0,33.33,,65.0,0.18,1.09,18.41,34.86,,
299514,Héctor Hernández,Héctor José Hernández Marrero,29,1995-09-14,1995-09-14,ESP,Spain,ESP,Spain,Corinthians,https://cdn5.wyscout.com/photos/team/public/248_120x120.png,000000,Corinthians,2026-12-31,2000000,570,7,False,CF,CF,,,100,0,0,right,180,73,1,0.16,0,0.0,0,0.0,12,1.89,16.67,8.333,2.52,0.4,2.84,0,0.0,0.02,0.0,0.0,0.32,0.0,0.0,14.53,84.78,1.11,57.14,6.0,89.47,4.11,92.31,14.21,86.67,0.16,0.0,13.19,1.43,0.16,0.0,0.0,0.0,0.95,83.33,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.16,0.0,0.0,0.63,50.0,0.0,0.0,20.68,30.53,6.32,12.5,3.95,44.0,8.21,40.38,3.0,0.16,0.2,1.11,1.42,0.0,1.26,1.11,1,0.16,0,0.0,1.11,28.57,4.11,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1,100.0,0.63,92.31,89.47,0.0,0.0,0.0,0.0,,28.57,0.63,0.0,13.19,1.43,,
438764,L. Ofori,Lawrence Ofori,26,1998-06-28,1998-06-28,GHA,Ghana,GHA,Ghana,Moreirense,https://cdn5.wyscout.com/photos/team/public/2599_120x120.png,2a5d28,Moreirense,2026-06-30,2000000,2149,28,False,LCMF|LDMF|RDMF,LCMF,LDMF,RDMF,37,36,14,right,181,69,2,0.08,2,0.08,0,0.0,8,0.34,50.0,25.0,0.27,0.01,0.08,1,0.04,0.72,0.03,0.13,0.46,0.04,0.0,45.06,89.03,14.62,79.66,7.29,98.85,17.25,93.2,41.42,92.72,3.52,46.43,18.17,34.19,0.54,0.17,1.42,44.12,6.95,74.7,0.96,30.43,0.29,71.43,0.17,75.0,0.04,100.0,0.13,66.67,0.0,0.59,64.29,0.13,0.96,11.94,50.18,4.44,51.89,4.9,56.41,1.01,20.83,6.28,0.17,0.21,3.35,4.22,0.08,0.63,1.55,1,0.04,0,0.0,6.16,78.23,17.25,0,,0,,0,0.0,0.0,0.0,,,1.05,,,0.0,0.0,0.0,0.0,0,0.0,0.88,93.2,98.85,46.43,100.0,66.67,30.43,,78.23,0.88,1.05,18.17,34.19,,
161783,Hélder Costa,Hélder Wander Sousa Azevedo Costa,31,1994-01-12,1994-01-12,ANG,Angola,ANG|PRT,Angola|Portugal,Yunnan Yukun,https://cdn5.wyscout.com/photos/team/public/g-18403_120x120.png,000000,Yunnan Yukun,2025-06-30,2000000,562,12,False,RWF|LWF|AMF,RWF,LWF,AMF,70,16,10,left,179,77,1,0.16,1,0.16,0,0.0,3,0.48,33.33,33.333,0.26,0.04,0.8,0,0.0,0.2,0.03,1.12,0.8,0.16,0.0,25.62,73.13,5.44,73.53,8.17,90.2,6.09,65.79,21.78,80.15,1.44,55.56,17.55,15.23,0.16,0.48,1.92,33.33,1.92,66.67,0.16,0.0,0.16,0.0,2.72,17.65,1.28,25.0,1.44,11.11,0.16,3.36,33.33,0.48,2.08,22.74,35.21,10.25,29.69,6.89,53.49,2.72,0.0,5.12,0.0,0.0,1.44,2.05,0.0,2.56,2.08,1,0.16,0,0.0,3.52,68.18,6.09,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.64,0,0.0,1.76,65.79,90.2,55.56,25.0,11.11,0.0,,68.18,1.76,0.0,17.55,15.23,,
433188,Lucas Fernandes,Lucas Fernandes da Silva,27,1997-09-20,1997-09-20,BRA,Brazil,BRA,Brazil,AVS ,https://cdn5.wyscout.com/photos/team/public/g-19144_120x120.png,000000,AVS ,2025-06-30,2000000,525,8,False,LCMF3|AMF|LAMF,LCMF3,AMF,LAMF,43,36,10,right,175,69,0,0.0,0,0.0,0,0.0,1,0.17,0.0,0.0,0.0,0.0,0.34,0,0.0,0.88,0.15,0.0,0.69,0.0,0.0,32.74,90.58,8.4,79.59,5.83,97.06,12.17,97.18,30.86,92.78,1.71,60.0,16.23,16.06,0.51,0.0,0.69,50.0,4.11,83.33,0.51,33.33,0.34,50.0,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.34,50.0,0.17,1.2,14.74,48.84,6.51,50.0,4.8,42.86,1.37,62.5,3.43,0.0,0.0,1.37,1.6,0.0,1.89,2.91,1,0.17,0,0.0,3.09,72.22,12.17,0,,0,,0,0.0,0.0,0.0,,,0.34,,,0.51,0.0,0.0,1.2,0,0.0,0.34,97.18,97.06,60.0,0.0,0.0,33.33,,72.22,0.34,0.34,16.23,16.06,,
-73281,Tomás Tavares,Tomás Franco Tavares,24,2001-03-07,2001-03-07,PRT,Portugal,PRT|CPV,Portugal|Cape Verde Islands,AVS ,https://cdn5.wyscout.com/photos/team/public/g-19144_120x120.png,000000,AVS ,2026-06-30,2000000,802,10,False,RB|RB5,RB,RB5,,70,16,0,right,182,69,0,0.0,0,0.0,0,0.0,1,0.11,0.0,0.0,0.11,0.01,0.22,1,0.11,0.24,0.03,0.11,0.22,0.0,0.0,38.49,75.8,17.62,68.79,6.28,89.29,9.31,81.93,30.97,81.16,6.17,54.55,18.92,28.91,0.0,0.67,1.12,60.0,4.38,61.54,0.22,50.0,0.0,0.0,1.35,50.0,0.0,0.0,1.35,50.0,0.34,1.8,43.75,0.11,0.22,15.37,52.55,4.83,39.53,7.18,70.31,1.57,42.86,9.43,0.0,0.0,4.38,5.06,0.0,0.56,1.23,1,0.11,0,0.0,8.98,50.0,9.31,0,,0,,0,0.0,0.0,0.0,,,0.56,,,0.0,0.0,0.0,0.0,0,0.0,1.46,81.93,89.29,54.55,0.0,50.0,50.0,,50.0,1.46,0.56,18.92,28.91,,
257104,João Mendes,João Sabino  Mendes Neto Saraiva,30,1994-10-21,1994-10-21,PRT,Portugal,PRT,Portugal,Vitória Guimarães,https://cdn5.wyscout.com/photos/team/public/160_120x120.png,000000,Vitória Guimarães,2025-06-30,2000000,1703,31,False,AMF|CF|LAMF,AMF,CF,LAMF,36,24,14,right,183,76,4,0.21,4,0.22,0,0.0,34,1.88,35.29,11.765,3.22,0.18,2.7,2,0.11,1.79,0.1,0.44,1.38,0.0,0.0,36.09,79.05,10.37,70.74,8.28,92.0,9.93,76.67,31.12,85.11,2.7,55.1,17.79,25.68,1.1,0.5,3.37,42.62,4.14,76.0,0.83,26.67,0.33,16.67,2.37,27.91,1.27,21.74,1.1,35.0,0.33,3.03,58.18,0.39,2.15,14.9,52.96,8.33,50.33,4.19,63.16,0.61,54.55,4.69,0.0,0.0,2.04,3.46,0.06,1.05,2.15,4,0.21,0,0.0,4.64,79.76,9.93,0,,0,,0,0.0,0.0,0.0,,,0.33,,,0.5,0.17,33.33,1.77,0,0.0,3.15,76.67,92.0,55.1,21.74,35.0,26.67,,79.76,3.15,0.33,17.79,25.68,,
175803,S. Pérez,Sebastián Pérez Cardona,32,1993-03-29,1993-03-29,COL,Colombia,COL,Colombia,Boavista,https://cdn5.wyscout.com/photos/team/public/166_120x120.png,000000,Boavista,2025-06-30,2000000,2163,28,False,RCMF|RDMF|DMF,RCMF,RDMF,DMF,29,24,16,right,175,72,1,0.04,1,0.04,0,0.0,12,0.5,25.0,8.333,0.52,0.02,0.21,0,0.0,0.95,0.04,0.12,0.42,0.0,0.0,40.24,83.66,14.52,71.06,3.66,95.45,15.6,91.73,34.24,88.7,5.78,56.12,18.43,31.7,0.58,0.08,1.46,42.86,7.45,67.6,1.41,29.41,0.12,33.33,0.25,16.67,0.04,0.0,0.17,25.0,0.04,0.37,55.56,0.0,0.37,12.57,59.27,3.29,62.03,6.07,63.01,1.71,41.46,8.49,0.92,1.1,3.74,4.52,0.42,0.96,2.12,6,0.25,2,0.08,6.95,75.45,15.6,0,,0,,0,0.0,0.0,0.0,,,0.29,,,0.17,0.0,0.0,0.0,0,0.0,0.42,91.73,95.45,56.12,0.0,25.0,29.41,,75.45,0.42,0.29,18.43,31.7,,
405578,M. Loum,Mamadou Loum N'Diaye,28,1996-12-30,1996-12-30,SEN,Senegal,SEN,Senegal,Arouca,https://cdn5.wyscout.com/photos/team/public/2598_120x120.png,0000FF,Arouca,2026-06-30,2000000,820,20,False,LDMF|CB|LCMF,LDMF,CB,LCMF,42,21,12,right,188,80,0,0.0,0,0.0,0,0.0,10,1.1,20.0,0.0,0.51,0.06,0.77,0,0.0,0.05,0.01,0.11,0.11,0.0,0.0,41.49,85.71,13.17,69.17,4.5,95.12,18.44,95.24,38.2,89.66,3.29,40.0,18.19,18.95,0.22,0.0,0.22,100.0,4.94,73.33,0.33,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,42.86,0.0,0.44,16.46,46.67,2.85,30.77,6.91,57.14,5.27,50.0,10.32,0.33,0.47,6.04,8.59,0.44,1.65,0.77,4,0.44,1,0.11,5.82,64.15,18.44,0,,0,,0,0.0,0.0,0.0,,,0.88,,,0.0,0.0,0.0,0.0,0,0.0,0.55,95.24,95.12,40.0,0.0,0.0,33.33,,64.15,0.55,0.88,18.19,18.95,,
-272757,Zé Carlos,José Carlos Natário Ferreira,23,2001-10-30,2001-10-30,PRT,Portugal,PRT,Portugal,Farense,https://cdn5.wyscout.com/photos/team/public/g1729_120x120.png,000000,Farense,2027-06-30,2000000,830,15,True,RCMF|LCMF|RB,RCMF,LCMF,RB,40,38,12,right,172,66,0,0.0,0,0.0,0,0.0,3,0.33,33.33,0.0,0.13,0.01,0.33,0,0.0,0.03,0.0,0.0,0.22,0.0,0.0,34.92,77.95,13.66,68.25,6.18,91.23,8.67,85.0,30.69,82.33,3.58,51.52,17.03,23.78,0.54,0.11,0.98,66.67,5.31,67.35,0.65,33.33,0.0,0.0,0.65,16.67,0.0,0.0,0.65,16.67,0.11,1.52,28.57,0.0,0.43,18.43,45.88,5.64,36.54,7.7,56.34,1.73,43.75,8.78,0.43,0.55,4.01,5.09,0.11,1.63,1.63,1,0.11,1,0.11,6.07,62.5,8.67,0,,0,,0,0.0,0.0,0.0,,,0.98,,,0.0,0.0,0.0,0.11,0,0.0,0.65,85.0,91.23,51.52,0.0,16.67,33.33,,62.5,0.65,0.98,17.03,23.78,,
-191362,Matheus Dias,Matheus Dos Santos Dias,23,2002-05-09,2002-05-09,BRA,Brazil,BRA,Brazil,Internacional,https://cdn5.wyscout.com/photos/team/public/255_120x120.png,FF0000,Internacional,2027-12-31,2000000,1896,25,False,DMF|CB|RDMF,DMF,CB,RDMF,35,26,16,right,187,75,0,0.0,0,0.0,0,0.0,5,0.24,20.0,0.0,0.69,0.03,0.52,1,0.05,1.29,0.06,0.05,0.43,0.0,0.05,33.04,83.33,10.16,73.83,3.89,89.02,14.72,90.0,29.76,86.28,2.99,61.9,19.46,30.56,0.38,0.05,0.85,44.44,5.46,76.52,0.33,57.14,0.38,12.5,0.28,0.0,0.05,0.0,0.24,0.0,0.09,0.71,80.0,0.0,0.85,15.09,53.46,3.51,45.95,7.22,56.58,2.28,62.5,9.87,0.0,0.0,5.79,7.89,0.47,1.85,0.95,7,0.33,0,0.0,5.74,67.77,14.72,0,,0,,0,0.0,0.0,0.0,,,0.52,,,0.0,0.0,0.0,0.0,0,0.0,0.66,90.0,89.02,61.9,0.0,0.0,57.14,,67.77,0.66,0.52,19.46,30.56,,
-66215,Garcia,Gustavo Garcia dos Santos,23,2002-01-04,2002-01-04,BRA,Brazil,BRA,Brazil,Famalicão,https://cdn5.wyscout.com/photos/team/public/4103_120x120.png,081a35,Famalicão,2027-12-31,2000000,3013,32,False,RB|RB5,RB,RB5,,82,13,0,right,176,68,0,0.0,0,0.0,0,0.0,15,0.45,33.33,0.0,0.34,0.01,0.36,3,0.09,3.01,0.09,0.57,1.11,0.0,0.03,35.16,72.64,14.13,62.58,4.69,94.9,12.22,77.02,24.58,83.23,7.44,51.0,22.66,36.44,0.66,1.43,4.0,46.27,6.03,57.43,1.19,27.5,0.09,33.33,3.55,42.02,0.06,50.0,3.49,41.88,0.33,1.85,64.52,0.27,1.82,13.86,54.53,4.45,48.32,5.85,68.37,1.64,38.18,8.12,0.12,0.17,4.0,5.71,0.27,0.69,0.99,5,0.15,0,0.0,9.47,66.56,12.22,0,,0,,0,0.0,0.0,0.0,,,1.02,,,0.12,0.0,0.0,0.15,0,0.0,2.87,77.02,94.9,51.0,50.0,41.88,27.5,,66.56,2.87,1.02,22.66,36.44,,
-198285,A. El Ouazzani,Amine El Ouazzani,24,2001-07-15,2001-07-15,FRA,France,FRA|MAR,France|Morocco,Sporting Braga,https://cdn5.wyscout.com/photos/team/public/165_120x120.png,f62717,Sporting Braga,2029-06-30,2000000,1740,32,False,CF,CF,,,96,0,0,left,188,75,7,0.36,7,0.36,4,0.21,33,1.71,51.52,21.212,6.3,0.33,3.67,1,0.05,1.07,0.06,0.31,0.62,0.0,0.0,13.6,76.43,2.48,68.75,3.98,92.21,3.36,75.38,12.67,78.78,0.36,57.14,16.21,6.63,0.62,0.16,0.41,87.5,1.14,81.82,0.1,100.0,0.1,100.0,0.57,36.36,0.21,25.0,0.26,40.0,0.16,0.67,38.46,0.21,0.72,21.67,35.56,7.34,33.1,3.47,55.22,7.29,33.33,3.83,0.05,0.08,1.86,2.76,0.0,1.4,0.98,1,0.05,0,0.0,1.24,66.67,3.36,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0,1.45,75.38,92.21,57.14,25.0,40.0,100.0,,66.67,1.45,0.0,16.21,6.63,,
-104881,L. Horníček,Lukáš Horníček,23,2002-07-13,2002-07-13,CZE,Czech Republic,CZE,Czech Republic,Sporting Braga,https://cdn5.wyscout.com/photos/team/public/165_120x120.png,f62717,Sporting Braga,2028-06-30,2000000,1667,17,False,GK,GK,,,100,0,0,right,194,90,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.67,86.65,12.31,77.63,0.0,0.0,11.07,95.61,15.76,98.97,8.91,64.85,29.84,48.04,0.0,0.0,0.16,0.0,1.84,35.29,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,100.0,0.05,100.0,0.05,100.0,0.27,100.0,1.62,0.0,0.0,1.57,2.33,0.0,0.0,0.11,0,0.0,0,0.0,6.21,80.0,11.07,11,0.59,61,3.29,8,81.97,11.49,0.62,0.49,0.026,0.0,1.4,0.27,,,,0.0,0,0.0,0.0,95.61,0.0,64.85,0.0,0.0,0.0,,80.0,0.0,0.0,29.84,48.04,0.49,0.026
-49454,João Ferreira,João Diogo Fonseca Ferreira,24,2001-03-22,2001-03-22,PRT,Portugal,PRT,Portugal,Watford,https://cdn5.wyscout.com/photos/team/public/311_120x120.png,000000,Watford,2027-06-30,2000000,1391,20,False,RCB3|RB|RCB,RCB3,RB,RCB,50,32,16,right,185,79,0,0.0,0,0.0,0,0.0,5,0.32,40.0,0.0,0.82,0.05,0.91,1,0.06,0.27,0.02,0.13,0.39,0.0,0.0,54.22,81.74,23.42,72.38,5.05,91.03,20.9,90.4,45.49,89.33,7.12,46.36,21.31,37.23,0.45,0.32,1.94,26.67,8.61,63.16,0.91,35.71,0.06,0.0,1.81,25.0,0.0,0.0,1.81,25.0,0.06,0.65,70.0,0.26,1.36,13.33,60.68,2.91,57.78,6.15,66.32,2.33,55.56,9.45,0.71,1.06,4.66,6.92,0.58,1.29,0.71,5,0.32,0,0.0,10.29,71.7,20.9,0,,0,,0,0.0,0.0,0.0,,,1.62,,,0.0,0.0,0.0,0.0,0,0.0,1.04,90.4,91.03,46.36,0.0,25.0,35.71,,71.7,1.04,1.62,21.31,37.23,,
-115784,Ronald,Ronald Pereira Martins,23,2001-06-14,2001-06-14,BRA,Brazil,BRA,Brazil,Swansea City,https://cdn5.wyscout.com/photos/team/public/870_120x120.png,000000,Swansea City,2027-06-30,1800000,335,5,False,RW|AMF|LW,RW,AMF,LW,38,21,18,right,177,65,0,,0,,0,,4,,,0.0,0.58,,,1,,0.45,,,,,,,,,,,,,,,,,,15.39,19.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,4.19,,,,1,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,15.39,19.45,,
155095,L. Kurzawa,Layvin Kurzawa,32,1992-09-04,1992-09-04,FRA,France,FRA|GDL,France|Guadeloupe,Boavista,https://cdn5.wyscout.com/photos/team/public/166_120x120.png,000000,Boavista,,1800000,190,4,False,LB|LB5|LCMF3,LB,LB5,LCMF3,46,39,14,left,182,74,0,,0,,0,,1,,,0.0,0.02,,,0,,0.05,,,,,,,,,,,,,,,,,,18.33,24.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,5.09,,,,2,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,18.33,24.37,,
