id,name,full_name,age,birth_date,birth_day,birth_country_code,birth_country_name,passport_country_codes,passport_country_names,current_team_name,current_team_logo,current_team_color,last_club_name,contract_expires,market_value,minutes_on_field,total_matches,on_loan,positions,primary_position,secondary_position,third_position,primary_position_percent,secondary_position_percent,third_position_percent,foot,height,weight,goals,goals_avg,non_penalty_goal,non_penalty_goal_avg,head_goals,head_goals_avg,shots,shots_avg,shots_on_target_percent,goal_conversion_percent,xg_shot,xg_shot_avg,touch_in_box_avg,assists,assists_avg,xg_assist,xg_assist_avg,key_passes_avg,shot_assists_avg,pre_assist_avg,pre_pre_assist_avg,passes_avg,accurate_passes_percent,forward_passes_avg,successful_forward_passes_percent,back_passes_avg,successful_back_passes_percent,vertical_passes_avg,successful_vertical_passes_percent,short_medium_pass_avg,accurate_short_medium_pass_percent,long_passes_avg,successful_long_passes_percent,average_pass_length,average_long_pass_length,deep_completed_pass_avg,deep_completed_cross_avg,pass_to_penalty_area_avg,accurate_pass_to_penalty_area_percent,passes_to_final_third_avg,accurate_passes_to_final_third_percent,through_passes_avg,successful_through_passes_percent,smart_passes_avg,accurate_smart_passes_percent,crosses_avg,accurate_crosses_percent,cross_from_left_avg,successful_cross_from_left_percent,cross_from_right_avg,successful_cross_from_right_percent,cross_to_goalie_box_avg,dribbles_avg,successful_dribbles_percent,accelerations_avg,progressive_run_avg,duels_avg,duels_won,offensive_duels_avg,offensive_duels_won,defensive_duels_avg,defensive_duels_won,aerial_duels_avg,aerial_duels_won,successful_defensive_actions_avg,tackle_avg,possession_adjusted_tackle,interceptions_avg,possession_adjusted_interceptions,shot_block_avg,fouls_avg,foul_suffered_avg,yellow_cards,yellow_cards_avg,red_cards,red_cards_avg,progressive_pass_avg,successful_progressive_pass_percent,vertical_passes_avg,conceded_goals,conceded_goals_avg,shots_against,shots_against_avg,clean_sheets,save_percent,xg_save,xg_save_avg,prevented_goals,prevented_goals_avg,back_pass_to_gk_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,free_kicks_taken_avg,direct_free_kicks_taken_avg,direct_free_kicks_on_target_percent,corners_taken_avg,penalties_taken,penalties_conversion_percent,successful_attacking_actions_avg,successful_vertical_passes_percent,successful_back_passes_percent,successful_long_passes_percent,successful_cross_from_left_percent,successful_cross_from_right_percent,successful_through_passes_percent,successful_smart_passes_percent,successful_progressive_pass_percent,successful_attacking_actions_avg,back_pass_to_gk_avg,average_pass_length,average_long_pass_length,prevented_goals,prevented_goals_avg
-73038,E. Caprile,Elia Caprile,24,2001-08-25,2001-08-25,ITA,Italy,ITA,Italy,Cagliari,https://cdn5.wyscout.com/photos/team/public/75_120x120.png,001e4d,Cagliari,2028-06-30,6000000,2929,30,False,GK,GK,,,100,0,0,right,191,74,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.29,87.45,12.69,80.15,0.0,0.0,8.05,98.47,11.65,97.36,9.65,75.48,33.84,48.0,0.0,0.0,0.0,0.0,1.54,64.0,0.03,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,87.88,0.09,100.0,0.09,33.33,0.74,95.83,1.63,0.0,0.0,1.6,1.82,0.0,0.0,0.37,1,0.03,0,0.0,7.59,80.57,8.05,39,1.2,131,4.03,7,70.23,39.57,1.22,0.57,0.018,0.0,2.09,0.74,,,,0.0,0,0.0,0.0,98.47,0.0,75.48,0.0,0.0,100.0,,80.57,0.0,0.0,33.84,48.0,0.57,0.018
-61533,S. Ricci,Samuele Ricci,24,2001-08-21,2001-08-21,ITA,Italy,ITA,Italy,Milan,https://cdn5.wyscout.com/photos/team/public/1_120x120.png,d02214,Milan,2029-06-30,0,2510,31,False,RCMF|RDMF|LCMF3,RCMF,RDMF,LCMF3,30,24,18,right,180,73,2,0.07,2,0.07,0,0.0,22,0.79,40.91,9.091,1.4,0.05,0.65,1,0.04,0.79,0.03,0.07,0.36,0.0,0.0,37.61,89.8,9.14,77.65,6.81,96.84,15.74,94.08,34.24,92.77,2.8,65.38,18.19,29.28,0.47,0.14,1.11,51.61,4.7,80.92,0.32,33.33,0.04,0.0,0.61,35.29,0.25,57.14,0.36,20.0,0.04,0.57,43.75,0.14,1.36,11.12,55.16,3.66,51.96,4.23,61.02,1.15,53.13,6.56,0.25,0.31,3.73,4.58,0.22,1.0,1.86,6,0.22,1,0.04,3.73,69.23,15.74,0,,0,,0,0.0,0.0,0.0,,,1.54,,,0.14,0.0,0.0,0.36,0,0.0,0.79,94.08,96.84,65.38,57.14,20.0,33.33,,69.23,0.79,1.54,18.19,29.28,,
-59128,M. Thiaw,Malick Thiaw,23,2001-08-08,2001-08-08,DEU,Germany,DEU|FIN,Germany|Finland,Milan,https://cdn5.wyscout.com/photos/team/public/1_120x120.png,d02214,Milan,2027-06-30,25000000,1978,22,False,LCB|RCB,LCB,RCB,,64,31,0,right,194,89,0,0.0,0,0.0,0,0.0,4,0.18,25.0,0.0,0.49,0.02,0.41,0,0.0,0.04,0.0,0.0,0.09,0.09,0.0,53.78,94.16,18.11,86.43,3.0,100.0,27.89,98.04,50.01,96.82,3.69,60.49,20.38,37.04,0.14,0.0,0.41,0.0,6.42,80.14,0.32,14.29,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.05,0.23,60.0,0.09,0.5,11.6,59.61,1.23,40.74,5.1,66.96,3.78,59.04,6.78,0.09,0.13,3.28,4.69,0.5,1.05,0.23,2,0.09,0,0.0,7.87,82.66,27.89,0,,0,,0,0.0,0.0,0.0,,,2.23,,,0.0,0.0,0.0,0.0,0,0.0,0.18,98.04,100.0,60.49,0.0,0.0,14.29,,82.66,0.18,2.23,20.38,37.04,,
509352,Miguel Gutiérrez,Miguel Gutiérrez Ortega,24,2001-07-27,2001-07-27,ESP,Spain,ESP,Spain,Napoli,https://cdn5.wyscout.com/photos/team/public/83_120x120.png,4ea1e1,Napoli,2027-06-30,25000000,330,7,False,LB|LB5,LB,LB5,,69,18,0,left,180,73,0,,0,,0,,3,,,0.0,0.13,,,0,,0.15,,,,,,,,,,,,,,,,,,17.58,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,3.04,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,17.58,21.5,,
-76017,F. Alidou,Faride Alidou,23,2001-07-18,2001-07-18,DEU,Germany,DEU|TOG,Germany|Togo,Kaiserslautern,https://cdn5.wyscout.com/photos/team/public/336_120x120.png,FF0000,Kaiserslautern,2026-06-30,2500000,80,3,False,LW|LWF|AMF,LW,LWF,AMF,38,36,15,right,186,84,0,,0,,0,,1,,,0.0,0.0,,,0,,0.04,,,,,,,,,,,,,,,,,,15.87,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2.31,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,15.87,0.0,,
-267412,N. El Aynaoui,Neil El Aynaoui,24,2001-07-02,2001-07-02,FRA,France,FRA|MAR,France|Morocco,Roma,https://cdn5.wyscout.com/photos/team/public/87_120x120.png,972534,Roma,,8000000,386,10,False,RCMF|LCMF|AMF,RCMF,LCMF,AMF,42,32,12,right,185,77,0,,0,,0,,3,,,0.0,0.23,,,1,,0.6,,,,,,,,,,,,,,,,,,15.56,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,3.98,,,,2,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,15.56,8.75,,
486637,B. Gilmour,Billy Gilmour,24,2001-06-11,2001-06-11,XSC,Scotland,XSC,Scotland,Napoli,https://cdn5.wyscout.com/photos/team/public/83_120x120.png,4ea1e1,Napoli,2029-06-30,18000000,1326,26,False,DMF|RCMF3,DMF,RCMF3,,55,17,0,right,170,66,1,0.07,1,0.07,0,0.0,11,0.75,18.18,9.091,0.6,0.04,0.68,1,0.07,1.86,0.13,0.41,0.88,0.14,0.0,64.95,88.92,18.26,75.84,11.06,95.71,26.27,93.54,60.34,91.9,4.0,52.54,16.96,29.99,1.15,0.27,2.51,51.35,8.62,78.74,0.61,55.56,0.14,50.0,0.61,33.33,0.14,50.0,0.48,28.57,0.07,0.81,75.0,0.14,1.02,10.72,56.96,3.19,65.96,4.68,60.87,1.29,36.84,5.5,0.27,0.41,2.38,3.61,0.07,0.88,1.29,1,0.07,0,0.0,7.53,75.68,26.27,0,,0,,0,0.0,0.0,0.0,,,1.97,,,0.07,0.0,0.0,0.48,0,0.0,1.02,93.54,95.71,52.54,50.0,28.57,55.56,,75.68,1.02,1.97,16.96,29.99,,
517599,L. da Cunha,Lucas da Cunha,24,2001-06-09,2001-06-09,FRA,France,FRA|PRT,France|Portugal,Como,https://cdn5.wyscout.com/photos/team/public/1236_120x120.png,0000ff,Como,,6500000,3012,35,False,RDMF|LDMF|LCMF3,RDMF,LDMF,LCMF3,34,25,15,left,174,66,2,0.06,2,0.06,0,0.0,40,1.2,45.0,5.0,2.33,0.07,0.87,1,0.03,4.5,0.13,0.24,1.25,0.09,0.03,51.54,89.97,13.98,80.34,9.2,97.4,19.03,92.94,48.08,92.6,2.51,58.33,16.97,36.49,0.81,0.45,1.82,67.21,6.9,80.52,0.36,41.67,0.06,0.0,0.96,40.63,0.45,26.67,0.48,56.25,0.18,1.28,44.19,0.36,1.49,11.18,51.34,3.29,43.64,5.08,61.76,1.49,36.0,5.5,0.18,0.27,2.18,3.26,0.06,0.78,0.84,5,0.15,0,0.0,6.51,78.44,19.03,0,,0,,0,0.0,0.0,0.0,,,0.81,,,1.14,0.12,75.0,1.64,0,0.0,1.49,92.94,97.4,58.33,26.67,56.25,41.67,,78.44,1.49,0.81,16.97,36.49,,
499723,O. El Azzouzi,Oussama El Azzouzi,24,2001-05-29,2001-05-29,NLD,Netherlands,NLD|MAR,Netherlands|Morocco,Auxerre,https://cdn5.wyscout.com/photos/team/public/20_120x120.png,000000,Auxerre,2027-06-30,2500000,27,2,True,DMF|RDMF,DMF,RDMF,,56,43,0,right,189,75,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,19.17,16.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,20.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,19.17,16.72,,
509652,Adrián Bernabé,Adrián Bernabé García,24,2001-05-26,2001-05-26,ESP,Spain,ESP,Spain,Parma,https://cdn5.wyscout.com/photos/team/public/84_120x120.png,000000,Parma,2027-06-30,12000000,1606,22,False,RCMF3|RCMF|DMF,RCMF3,RCMF,DMF,43,21,13,left,170,66,3,0.17,3,0.17,0,0.0,28,1.57,32.14,10.714,1.74,0.1,0.78,1,0.06,0.74,0.04,0.28,0.62,0.0,0.0,43.37,85.92,14.35,77.73,6.56,94.87,16.87,92.03,39.12,89.83,3.31,55.93,17.39,29.67,0.84,0.28,2.41,41.86,7.62,77.94,0.9,31.25,0.28,40.0,0.95,29.41,0.11,100.0,0.84,20.0,0.11,2.52,60.0,0.06,1.79,13.9,52.02,6.22,53.15,4.71,60.71,0.95,11.76,5.32,0.28,0.34,2.19,2.67,0.17,0.45,1.96,0,0.0,0,0.0,8.01,80.42,16.87,0,,0,,0,0.0,0.0,0.0,,,1.51,,,1.4,0.39,0.0,1.23,0,0.0,2.41,92.03,94.87,55.93,100.0,20.0,31.25,,80.42,2.41,1.51,17.39,29.67,,
517436,S. Pavlović,Strahinja Pavlović,24,2001-05-24,2001-05-24,SER,Serbia,SER,Serbia,Milan,https://cdn5.wyscout.com/photos/team/public/1_120x120.png,d02214,Milan,2028-06-30,25000000,2415,27,False,LCB3|LCB,LCB3,LCB,,67,30,0,left,194,86,3,0.11,3,0.11,2,0.07,17,0.63,47.06,17.647,2.45,0.09,0.97,1,0.04,0.78,0.03,0.07,0.15,0.04,0.0,53.59,89.22,22.66,80.59,4.81,99.22,18.48,95.56,47.96,93.94,4.84,50.77,19.08,34.36,0.3,0.26,1.19,40.63,6.48,78.74,0.48,23.08,0.19,40.0,0.78,38.1,0.78,38.1,0.0,0.0,0.19,0.75,65.0,0.56,2.2,13.98,65.87,2.35,57.14,6.48,71.26,3.54,66.32,7.94,0.07,0.09,3.24,4.05,0.26,0.97,0.71,3,0.11,1,0.04,8.87,72.69,18.48,0,,0,,0,0.0,0.0,0.0,,,2.5,,,0.04,0.04,100.0,0.0,0,0.0,1.16,95.56,99.22,50.77,38.1,0.0,23.08,,72.69,1.16,2.5,19.08,34.36,,
-45939,A. Grønbæk,Albert Grønbæk Erlykke,24,2001-05-23,2001-05-23,DNK,Denmark,DNK,Denmark,Genoa,https://cdn5.wyscout.com/photos/team/public/92_120x120.png,081f47,Genoa,2029-06-30,12000000,106,3,True,LWF|LCMF3,LWF,LCMF3,,56,36,0,right,176,73,0,,0,,0,,0,,,0.0,0.0,,,0,,0.14,,,,,,,,,,,,,,,,,,17.12,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.76,,,,1,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,17.12,10.4,,
-114242,M. Koné,Kouadio Manu Koné,24,2001-05-17,2001-05-17,FRA,France,FRA|CIV,France|Côte d'Ivoire,Roma,https://cdn5.wyscout.com/photos/team/public/87_120x120.png,972534,Roma,2029-06-30,0,3162,35,False,LCMF|RCMF|RCMF3,LCMF,RCMF,RCMF3,46,17,14,right,185,80,1,0.03,1,0.03,0,0.0,29,0.83,20.69,3.448,3.22,0.09,1.05,1,0.03,1.25,0.04,0.2,0.57,0.09,0.03,40.39,93.09,11.7,88.08,6.46,95.59,15.74,95.3,39.17,93.75,1.11,76.92,17.08,25.17,0.8,0.03,0.85,83.33,4.84,87.65,0.11,50.0,0.14,60.0,0.11,25.0,0.06,0.0,0.06,50.0,0.03,2.28,61.25,0.48,2.02,16.96,50.84,8.68,47.87,4.75,64.67,1.99,38.57,6.55,0.57,0.75,2.9,3.84,0.23,1.08,2.48,4,0.11,0,0.0,4.84,85.29,15.74,0,,0,,0,0.0,0.0,0.0,,,0.37,,,0.0,0.0,0.0,0.0,0,0.0,1.68,95.3,95.59,76.92,0.0,50.0,50.0,,85.29,1.68,0.37,17.08,25.17,,
-301738,Dailon Livramento,Dailon Rocha Livramento do Rosario,24,2001-05-04,2001-05-04,NLD,Netherlands,NLD|CPV,Netherlands|Cape Verde Islands,Casa Pia AC,https://cdn5.wyscout.com/photos/team/public/g2892_120x120.png,000000,Casa Pia AC,2028-06-30,0,786,24,True,CF|AMF,CF,AMF,,57,21,0,right,185,77,0,0.0,0,0.0,0,0.0,8,0.92,37.5,0.0,1.0,0.11,2.86,1,0.11,0.7,0.08,0.23,0.34,0.0,0.0,14.54,62.99,3.44,60.0,3.89,85.29,3.44,63.33,11.91,74.04,0.34,66.67,17.16,6.44,0.46,0.11,1.37,25.0,1.03,77.78,0.0,0.0,0.0,0.0,2.4,9.52,1.49,15.38,0.92,0.0,0.0,3.21,46.43,0.23,1.49,25.53,34.98,8.59,30.67,5.27,52.17,7.67,31.34,4.35,0.46,0.54,1.15,1.35,0.11,1.95,0.57,1,0.11,1,0.11,1.26,54.55,3.44,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0,2.06,63.33,85.29,66.67,15.38,0.0,0.0,,54.55,2.06,0.0,17.16,6.44,,
497330,F. Daniliuc,Flavius Daniliuc,24,2001-04-27,2001-04-27,AUT,Austria,AUT|ROU,Austria|Romania,Basel,https://cdn5.wyscout.com/photos/team/public/475_120x120.png,d22d2f,Basel,2026-06-30,6000000,577,10,False,RCB3|LCB3,RCB3,LCB3,,70,14,0,right,188,79,0,0.0,0,0.0,0,0.0,3,0.47,66.67,0.0,0.24,0.04,0.78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.41,87.67,17.63,84.07,3.9,100.0,7.18,89.13,31.35,93.03,3.74,50.0,17.47,29.3,0.31,0.0,0.94,33.33,5.46,82.86,0.47,66.67,0.0,0.0,0.31,0.0,0.16,0.0,0.16,0.0,0.0,0.62,100.0,0.0,0.62,14.19,61.54,2.03,38.46,7.8,68.0,2.65,64.71,9.36,0.31,0.31,3.74,3.73,0.31,0.94,0.16,0,0.0,0,0.0,7.33,78.72,7.18,0,,0,,0,0.0,0.0,0.0,,,0.94,,,0.0,0.0,0.0,0.0,0,0.0,0.94,89.13,100.0,50.0,0.0,0.0,66.67,,78.72,0.94,0.94,17.47,29.3,,
462673,G. Isaksen,Gustav Tang Isaksen,24,2001-04-19,2001-04-19,DNK,Denmark,DNK,Denmark,Lazio,https://cdn5.wyscout.com/photos/team/public/81_120x120.png,36afe9,Lazio,2028-06-30,12000000,2188,33,False,RAMF|RWF|RW,RAMF,RWF,RW,50,24,23,left,181,65,4,0.16,4,0.16,0,0.0,55,2.26,52.73,7.273,5.8,0.24,4.4,0,0.0,3.05,0.13,0.45,1.15,0.12,0.12,28.63,80.32,5.02,59.84,9.75,95.78,8.6,81.34,24.56,87.44,1.44,54.29,18.56,21.9,1.03,0.78,2.34,45.61,1.36,69.7,0.16,50.0,0.0,0.0,2.63,28.13,0.08,0.0,2.51,29.51,0.16,6.21,50.99,0.82,3.66,19.7,44.89,11.68,46.13,4.48,49.54,1.52,35.14,4.4,0.08,0.11,2.1,2.75,0.08,1.03,2.3,1,0.04,0,0.0,3.21,60.26,8.6,0,,0,,0,0.0,0.0,0.0,,,0.25,,,0.16,0.0,0.0,1.44,0,0.0,5.1,81.34,95.78,54.29,0.0,29.51,50.0,,60.26,5.1,0.25,18.56,21.9,,
494293,S. Giménez,Santiago Tomás Giménez,24,2001-04-18,2001-04-18,ITA,Italy,ITA|MEX,Italy|Mexico,Milan,https://cdn5.wyscout.com/photos/team/public/1_120x120.png,d02214,Milan,2029-06-30,0,1377,23,False,CF,CF,,,97,0,0,left,182,69,5,0.33,5,0.33,1,0.07,41,2.68,41.46,12.195,7.72,0.5,4.12,1,0.07,0.79,0.05,0.13,0.39,0.0,0.0,12.22,82.35,1.44,77.27,3.53,94.44,3.4,73.08,11.83,82.87,0.13,50.0,13.61,3.17,0.59,0.2,0.52,75.0,0.78,66.67,0.07,100.0,0.07,100.0,0.26,75.0,0.13,100.0,0.13,50.0,0.0,1.96,40.0,0.2,1.05,14.18,31.34,6.8,26.92,2.61,50.0,2.09,21.88,2.81,0.2,0.27,1.31,1.82,0.07,1.18,0.92,4,0.26,1,0.07,1.31,55.0,3.4,0,,0,,0,0.0,0.0,0.0,,,0.13,,,0.07,0.07,0.0,0.07,1,0.0,2.16,73.08,94.44,50.0,100.0,50.0,100.0,,55.0,2.16,0.13,13.61,3.17,,
-98654,M. Felici,Mattia Felici,24,2001-04-17,2001-04-17,ITA,Italy,ITA,Italy,Cagliari,https://cdn5.wyscout.com/photos/team/public/75_120x120.png,001e4d,Cagliari,2027-06-30,500000,1331,26,False,LW,LW,,,60,0,0,right,182,73,2,0.14,2,0.14,0,0.0,17,1.15,52.94,11.765,1.77,0.12,2.7,3,0.2,1.6,0.11,0.27,1.28,0.07,0.07,23.53,70.98,7.44,65.45,5.88,80.46,4.19,67.74,21.3,73.65,0.68,60.0,14.57,9.57,0.68,0.61,1.83,55.56,1.49,59.09,0.14,50.0,0.07,100.0,1.62,37.5,0.95,42.86,0.68,30.0,0.34,5.41,48.75,0.47,3.25,20.49,44.55,10.08,42.28,6.69,56.57,1.35,30.0,6.42,0.27,0.31,2.37,2.73,0.0,1.56,1.28,3,0.2,0,0.0,4.19,59.68,4.19,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.2,0.0,0.0,1.35,0,0.0,3.92,67.74,80.46,60.0,42.86,30.0,50.0,,59.68,3.92,0.0,14.57,9.57,,
-45610,M. Højholt,Malthe Højholt,24,2001-04-16,2001-04-16,DNK,Denmark,DNK,Denmark,Pisa,https://cdn5.wyscout.com/photos/team/public/189_120x120.png,0000ff,Pisa,2027-06-30,1000000,120,3,False,DMF,DMF,,,100,0,0,left,182,67,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,16.71,23.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,6.0,,,,1,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,16.71,23.43,,
519271,S. Sohm,Simon Sohm,24,2001-04-11,2001-04-11,CHE,Switzerland,CHE|NGA,Switzerland|Nigeria,Fiorentina,https://cdn5.wyscout.com/photos/team/public/78_120x120.png,4a18ae,Fiorentina,2030-06-30,2700000,2807,35,False,LCMF3|LCMF|LDMF,LCMF3,LCMF,LDMF,31,13,13,right,188,85,3,0.1,3,0.1,0,0.0,23,0.74,39.13,13.043,2.38,0.08,0.99,1,0.03,1.91,0.06,0.32,0.55,0.03,0.0,34.11,86.94,10.36,78.02,7.76,97.52,11.13,89.05,32.32,89.29,1.22,44.74,17.87,23.35,0.55,0.29,1.35,47.62,4.94,76.62,0.42,46.15,0.29,55.56,0.58,44.44,0.26,50.0,0.26,25.0,0.13,1.38,55.81,0.61,1.54,11.73,50.82,3.21,52.0,4.42,61.59,2.5,37.18,5.13,0.03,0.04,2.37,2.82,0.13,0.77,1.06,7,0.22,0,0.0,4.84,80.79,11.13,0,,0,,0,0.0,0.0,0.0,,,0.61,,,0.0,0.0,0.0,0.1,0,0.0,1.47,89.05,97.52,44.74,50.0,25.0,46.15,,80.79,1.47,0.61,17.87,23.35,,
-158792,E. Iannoni,Edoardo Iannoni,24,2001-04-11,2001-04-11,ITA,Italy,ITA,Italy,Sassuolo,https://cdn5.wyscout.com/photos/team/public/196_120x120.png,285730,Sassuolo,2028-06-30,500000,105,6,False,RCMF3|LCMF3,RCMF3,LCMF3,,84,15,0,right,185,77,1,,1,,1,,2,,,50.0,0.58,,,0,,0.0,,,,,,,,,,,,,,,,,,13.91,11.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,4.29,,,,2,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,13.91,11.26,,
-132785,Álex Sala,Álex Sala Herrero,24,2001-04-09,2001-04-09,ESP,Spain,ESP,Spain,Lecce,https://cdn5.wyscout.com/photos/team/public/187_120x120.png,000000,Lecce,2028-06-30,0,117,3,False,LCMF|CF,LCMF,CF,,51,40,0,right,185,77,0,,0,,0,,3,,,0.0,0.21,,,0,,0.25,,,,,,,,,,,,,,,,,,16.8,11.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,4.44,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,16.8,11.61,,
517673,M. Frendrup,Morten Frendrup,24,2001-04-07,2001-04-07,DNK,Denmark,DNK,Denmark,Genoa,https://cdn5.wyscout.com/photos/team/public/92_120x120.png,081f47,Genoa,2028-06-30,15000000,3275,35,False,LDMF|LCMF|DMF,LDMF,LCMF,DMF,40,30,11,right,175,63,2,0.05,2,0.05,0,0.0,24,0.66,33.33,8.333,1.98,0.05,0.6,0,0.0,0.79,0.02,0.08,0.33,0.0,0.0,32.37,86.42,8.79,73.44,7.2,96.56,10.2,91.64,30.56,89.39,1.68,37.7,16.11,29.77,0.41,0.03,0.66,50.0,3.27,73.11,0.25,22.22,0.08,66.67,0.14,20.0,0.08,33.33,0.05,0.0,0.03,0.44,50.0,0.3,0.77,14.92,52.67,3.02,40.91,7.86,61.19,2.2,45.0,9.67,0.16,0.21,4.7,6.09,0.25,1.48,0.85,4,0.11,0,0.0,3.49,65.35,10.2,0,,0,,0,0.0,0.0,0.0,,,0.71,,,0.0,0.0,0.0,0.0,0,0.0,0.52,91.64,96.56,37.7,33.33,0.0,22.22,,65.35,0.52,0.71,16.11,29.77,,
-255793,N. Valentini,Nicolás Nahuel Valentini,24,2001-04-06,2001-04-06,ARG,Argentina,ARG|ITA,Argentina|Italy,Hellas Verona,https://cdn5.wyscout.com/photos/team/public/212_120x120.png,445395,Hellas Verona,2026-06-30,6000000,1571,18,True,LCB3,LCB3,,,93,0,0,left,187,79,0,0.0,0,0.0,0,0.0,8,0.46,25.0,0.0,0.65,0.04,0.74,0,0.0,0.72,0.04,0.11,0.23,0.0,0.0,31.68,71.79,18.96,62.54,2.35,87.8,7.91,89.86,22.74,82.37,8.54,44.97,24.45,39.6,0.06,0.17,1.37,20.83,7.79,53.68,0.63,18.18,0.11,0.0,0.4,42.86,0.4,42.86,0.0,0.0,0.06,0.06,100.0,0.0,0.29,14.38,66.53,0.63,45.45,7.22,65.08,5.16,72.22,11.51,0.52,0.57,6.3,6.98,0.46,1.55,0.4,5,0.29,1,0.06,10.03,71.43,7.91,0,,0,,0,0.0,0.0,0.0,,,0.86,,,0.0,0.0,0.0,0.0,0,0.0,0.34,89.86,87.8,44.97,42.86,0.0,18.18,,71.43,0.34,0.86,24.45,39.6,,
-109932,G. Piccinini,Gabriele Piccinini,24,2001-04-06,2001-04-06,ITA,Italy,ITA,Italy,Pisa,https://cdn5.wyscout.com/photos/team/public/189_120x120.png,0000ff,Pisa,,500000,185,5,False,RCMF|RCMF3|RWF,RCMF,RCMF3,RWF,49,27,15,right,184,78,0,,0,,0,,0,,,0.0,0.0,,,0,,0.15,,,,,,,,,,,,,,,,,,14.26,11.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,4.29,,,,2,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,14.26,11.96,,
-122227,S. Pierotti,Santiago Daniel Pierotti,24,2001-04-03,2001-04-03,ARG,Argentina,ARG|ITA,Argentina|Italy,Lecce,https://cdn5.wyscout.com/photos/team/public/187_120x120.png,000000,Lecce,2027-06-30,2500000,2298,36,False,RW|RWF|RAMF,RW,RWF,RAMF,32,27,23,right,189,83,3,0.12,3,0.12,0,0.0,31,1.21,22.58,9.677,3.82,0.15,2.39,1,0.04,1.92,0.08,0.35,0.67,0.0,0.0,18.29,76.66,5.01,64.06,4.62,95.76,4.27,78.9,16.8,80.42,0.59,46.67,15.63,9.53,0.63,0.2,1.21,32.26,1.92,75.51,0.16,25.0,0.12,33.33,0.98,28.0,0.0,0.0,0.98,28.0,0.04,2.94,45.33,0.31,2.23,25.65,40.61,9.24,31.36,8.19,55.5,5.48,40.71,8.11,0.47,0.57,3.09,3.78,0.16,2.31,0.51,4,0.16,1,0.04,1.92,63.27,4.27,0,,0,,0,0.0,0.0,0.0,,,0.04,,,0.0,0.0,0.0,0.04,0,0.0,1.92,78.9,95.76,46.67,0.0,28.0,25.0,,63.27,1.92,0.04,15.63,9.53,,
