id,name,full_name,age,birth_date,birth_day,birth_country_code,birth_country_name,passport_country_codes,passport_country_names,current_team_name,current_team_logo,current_team_color,last_club_name,contract_expires,market_value,minutes_on_field,total_matches,on_loan,positions,primary_position,secondary_position,third_position,primary_position_percent,secondary_position_percent,third_position_percent,foot,height,weight,goals,goals_avg,non_penalty_goal,non_penalty_goal_avg,head_goals,head_goals_avg,shots,shots_avg,shots_on_target_percent,goal_conversion_percent,xg_shot,xg_shot_avg,touch_in_box_avg,assists,assists_avg,xg_assist,xg_assist_avg,key_passes_avg,shot_assists_avg,pre_assist_avg,pre_pre_assist_avg,passes_avg,accurate_passes_percent,forward_passes_avg,successful_forward_passes_percent,back_passes_avg,successful_back_passes_percent,vertical_passes_avg,successful_vertical_passes_percent,short_medium_pass_avg,accurate_short_medium_pass_percent,long_passes_avg,successful_long_passes_percent,average_pass_length,average_long_pass_length,deep_completed_pass_avg,deep_completed_cross_avg,pass_to_penalty_area_avg,accurate_pass_to_penalty_area_percent,passes_to_final_third_avg,accurate_passes_to_final_third_percent,through_passes_avg,successful_through_passes_percent,smart_passes_avg,accurate_smart_passes_percent,crosses_avg,accurate_crosses_percent,cross_from_left_avg,successful_cross_from_left_percent,cross_from_right_avg,successful_cross_from_right_percent,cross_to_goalie_box_avg,dribbles_avg,successful_dribbles_percent,accelerations_avg,progressive_run_avg,duels_avg,duels_won,offensive_duels_avg,offensive_duels_won,defensive_duels_avg,defensive_duels_won,aerial_duels_avg,aerial_duels_won,successful_defensive_actions_avg,tackle_avg,possession_adjusted_tackle,interceptions_avg,possession_adjusted_interceptions,shot_block_avg,fouls_avg,foul_suffered_avg,yellow_cards,yellow_cards_avg,red_cards,red_cards_avg,progressive_pass_avg,successful_progressive_pass_percent,vertical_passes_avg,conceded_goals,conceded_goals_avg,shots_against,shots_against_avg,clean_sheets,save_percent,xg_save,xg_save_avg,prevented_goals,prevented_goals_avg,back_pass_to_gk_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,free_kicks_taken_avg,direct_free_kicks_taken_avg,direct_free_kicks_on_target_percent,corners_taken_avg,penalties_taken,penalties_conversion_percent,successful_attacking_actions_avg,successful_vertical_passes_percent,successful_back_passes_percent,successful_long_passes_percent,successful_cross_from_left_percent,successful_cross_from_right_percent,successful_through_passes_percent,successful_smart_passes_percent,successful_progressive_pass_percent,successful_attacking_actions_avg,back_pass_to_gk_avg,average_pass_length,average_long_pass_length,prevented_goals,prevented_goals_avg
-288789,Diego Hormigo,Diego Hormigo Iturralde,22.0,2003-04-16,2003-04-16,ESP,Spain,ESP,Spain,Granada,https://cdn5.wyscout.com/photos/team/public/1202_120x120.png,d2342e,Granada,2028-06-30,0,38,1,False,LAMF,LAMF,,,91,0,0,left,182,75,0,,0,,0,,1,,,0.0,0.27,,,0,,0.0,,,,,,,,,,,,,,,,,,9.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,5.45,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,9.2,0.0,,
-146120,Yago Santiago,Yago de Santiago Alonso,22.0,2003-04-15,2003-04-15,ESP,Spain,ESP,Spain,Elche,https://cdn5.wyscout.com/photos/team/public/777_120x120.png,2e723b,Elche,2026-06-30,200000,26,1,False,RW,RW,,,100,0,0,right,180,67,0,,0,,0,,0,,,0.0,0.0,,,0,,0.25,,,,,,,,,,,,,,,,,,17.05,47.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,17.05,47.97,,
-145904,Arnau Solà,Arnau Solà Mateu,22.0,2003-04-04,2003-04-04,ESP,Spain,ESP,Spain,Arouca,https://cdn5.wyscout.com/photos/team/public/2598_120x120.png,0000FF,Arouca,2028-06-30,0,20,1,False,LW,LW,,,100,0,0,left,179,68,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,9.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29,,4.29,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,9.96,0.0,,
-206706,Pablo Torre,Pablo Torre Carral,22.0,2003-04-03,2003-04-03,ESP,Spain,ESP,Spain,Mallorca,https://cdn5.wyscout.com/photos/team/public/46_120x120.png,FF0000,Mallorca,2026-06-30,3000000,798,16,False,AMF|LAMF|LCMF3,AMF,LAMF,LCMF3,29,25,20,right,173,63,0,0.0,0,0.0,0,0.0,8,0.9,50.0,0.0,0.62,0.07,0.68,1,0.11,1.43,0.16,0.56,1.8,0.0,0.11,41.05,83.24,11.28,69.0,10.15,91.11,10.6,86.17,37.67,86.23,2.37,57.14,15.49,22.35,0.79,0.34,1.92,47.06,6.77,86.67,0.79,42.86,0.34,66.67,1.02,33.33,0.79,42.86,0.23,0.0,0.11,1.69,33.33,0.11,1.02,17.71,41.4,8.12,41.67,4.96,52.27,2.03,11.11,5.98,0.45,0.61,2.93,3.96,0.11,1.58,2.14,1,0.11,0,0.0,6.09,74.07,10.6,0,,0,,0,0.0,0.0,0.0,,,0.11,,,0.9,0.0,0.0,3.16,0,0.0,1.58,86.17,91.11,57.14,42.86,0.0,42.86,,74.07,1.58,0.11,15.49,22.35,,
-256146,Álvaro Carreras,Álvaro Fernández Carreras,22.0,2003-03-23,2003-03-23,ESP,Spain,ESP,Spain,Real Madrid,https://cdn5.wyscout.com/photos/team/public/41_120x120.png,313131,Real Madrid,2031-06-30,0,1270,13,False,LB,LB,,,92,0,0,left,186,78,1,0.07,1,0.07,0,0.0,5,0.35,20.0,20.0,0.12,0.01,1.06,0,0.0,0.93,0.07,0.21,0.85,0.07,0.0,60.59,89.36,24.09,85.88,8.43,97.48,16.58,91.45,56.83,92.52,2.27,50.0,16.67,42.48,0.92,0.35,1.98,50.0,9.21,83.08,0.64,11.11,0.21,0.0,1.49,28.57,1.49,28.57,0.0,0.0,0.0,1.06,60.0,0.14,1.63,14.74,45.67,4.25,41.67,5.74,51.85,2.41,58.82,8.01,0.14,0.21,4.89,7.39,0.28,0.64,1.06,2,0.14,0,0.0,9.0,77.17,16.58,0,,0,,0,0.0,0.0,0.0,,,1.35,,,0.0,0.0,0.0,0.0,0,0.0,1.13,91.45,97.48,50.0,28.57,0.0,11.11,,77.17,1.13,1.35,16.67,42.48,,
-209204,Damián Rodríguez,Damián Rodríguez Sousa,22.0,2003-03-17,2003-03-17,ESP,Spain,ESP,Spain,Celta de Vigo,https://cdn5.wyscout.com/photos/team/public/783_120x120.png,679dcd,Celta de Vigo,2028-06-30,500000,584,9,False,RCMF|DMF,RCMF,DMF,,81,15,0,left,180,75,0,0.0,0,0.0,0,0.0,6,0.92,0.0,0.0,0.06,0.01,0.0,0,0.0,0.37,0.06,0.15,1.08,0.0,0.15,70.27,92.76,16.64,83.33,7.4,100.0,37.6,95.08,68.12,94.12,2.0,53.85,17.62,18.98,0.0,0.0,0.77,20.0,14.18,90.22,0.31,50.0,0.15,100.0,0.15,0.0,0.0,0.0,0.15,0.0,0.15,0.31,50.0,0.0,1.54,8.01,36.54,1.85,25.0,4.16,48.15,0.31,0.0,5.55,0.46,0.64,3.08,4.26,0.0,1.08,0.31,2,0.31,0,0.0,8.94,84.48,37.6,0,,0,,0,0.0,0.0,0.0,,,0.15,,,0.0,0.0,0.0,2.77,0,0.0,0.31,95.08,100.0,53.85,0.0,0.0,50.0,,84.48,0.31,0.15,17.62,18.98,,
-237193,David Torres,David Torres Ortiz,22.0,2003-03-05,2003-03-05,ESP,Spain,ESP,Spain,Real Valladolid,https://cdn5.wyscout.com/photos/team/public/59_120x120.png,632d8e,Real Valladolid,2026-06-30,0,742,9,False,LCB|LB|LB5,LCB,LB,LB5,66,14,12,left,182,76,0,0.0,0,0.0,0,0.0,1,0.12,100.0,0.0,0.24,0.03,0.24,0,0.0,0.03,0.0,0.12,0.12,0.0,0.0,41.12,80.83,18.44,69.74,3.76,93.55,15.4,90.55,35.66,86.39,5.09,45.24,21.1,29.78,0.0,0.12,0.61,20.0,3.88,56.25,0.36,33.33,0.0,0.0,0.36,33.33,0.36,33.33,0.0,0.0,0.0,0.49,75.0,0.24,0.97,9.22,59.21,0.49,75.0,5.58,63.04,1.33,72.73,7.64,0.24,0.26,3.88,4.1,0.85,0.36,0.24,1,0.12,0,0.0,8.61,56.34,15.4,0,,0,,0,0.0,0.0,0.0,,,1.82,,,0.0,0.0,0.0,0.0,0,0.0,0.61,90.55,93.55,45.24,33.33,0.0,33.33,,56.34,0.61,1.82,21.1,29.78,,
-146397,Nico Serrano,Nicolás Serrano Galdeano,22.0,2003-03-05,2003-03-05,ESP,Spain,ESP,Spain,Athletic Club,https://cdn5.wyscout.com/photos/team/public/60_120x120.png,d13125,Athletic Club,2028-06-30,1400000,161,6,False,RW|LAMF|RAMF,RW,LAMF,RAMF,40,29,22,left,176,72,0,,0,,0,,7,,,0.0,0.41,,,0,,0.21,,,,,,,,,,,,,,,,,,17.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,4.17,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,17.37,0.0,,
-300039,Raúl Asencio,Raúl Asencio del Rosario,22.0,2003-02-13,2003-02-13,ESP,Spain,ESP,Spain,Real Madrid,https://cdn5.wyscout.com/photos/team/public/41_120x120.png,313131,Real Madrid,2031-06-30,0,2299,30,False,RCB|LCB,RCB,LCB,,57,32,0,right,184,84,0,0.0,0,0.0,0,0.0,9,0.35,33.33,0.0,0.81,0.03,0.67,0,0.0,0.15,0.01,0.0,0.08,0.0,0.0,45.45,94.57,15.19,88.92,3.25,98.8,20.94,97.76,43.02,96.63,2.39,59.02,17.64,24.98,0.2,0.0,0.2,20.0,3.88,83.84,0.23,33.33,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.04,0.27,71.43,0.23,0.74,10.8,64.86,2.27,51.72,3.88,74.75,2.9,60.81,6.58,0.43,0.65,3.25,4.94,0.39,0.7,0.98,4,0.16,0,0.0,3.84,72.45,20.94,0,,0,,0,0.0,0.0,0.0,,,2.54,,,0.0,0.0,0.0,0.0,0,0.0,0.31,97.76,98.8,59.02,0.0,0.0,33.33,,72.45,0.31,2.54,17.64,24.98,,
-257559,Sergio Arribas,Sergio Arribas Prieto,22.0,2003-02-10,2003-02-10,ESP,Spain,ESP,Spain,Huesca,https://cdn5.wyscout.com/photos/team/public/1210_120x120.png,4a65ae,Huesca,2028-06-30,0,100,1,False,LB,LB,,,100,0,0,left,185,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,16.65,44.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,9.6,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,16.65,44.36,,
-170074,J. Smith,Justin Smith,22.0,2003-02-04,2003-02-04,FRA,France,FRA|CAN,France|Canada,Sporting Gijón,https://cdn5.wyscout.com/photos/team/public/657_120x120.png,e81c20,Sporting Gijón,2027-06-30,300000,231,5,True,LCMF|RCMF3|RCMF,LCMF,RCMF3,RCMF,47,28,14,right,189,79,0,,0,,0,,0,,,0.0,0.0,,,0,,0.01,,,,,,,,,,,,,,,,,,17.65,16.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,,5.68,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,17.65,16.69,,
-522713,David López,David López Guijarro,22.0,2003-02-03,2003-02-03,ESP,Spain,ESP,Spain,Mallorca,https://cdn5.wyscout.com/photos/team/public/46_120x120.png,FF0000,Mallorca,2027-06-30,0,246,3,False,RCB3|RCB,RCB3,RCB,,58,41,0,right,195,85,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,21.23,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,,6.18,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,21.23,33.0,,
-257571,Hugo Rincón,Hugo Rincón Lumbreras,22.0,2003-01-27,2003-01-27,ESP,Spain,ESP,Spain,Basque Country,https://cdn5.wyscout.com/photos/team/public/g35492_120x120.png,000000,Girona,,250000,727,12,False,RB|RB5,RB,RB5,,63,26,0,right,183,75,0,0.0,0,0.0,0,0.0,1,0.12,0.0,0.0,0.36,0.04,1.36,0,0.0,0.2,0.02,0.25,0.37,0.0,0.0,32.31,82.38,9.04,69.86,6.44,100.0,8.54,78.26,28.84,88.41,1.36,27.27,16.34,10.46,0.37,0.62,1.86,46.67,1.86,33.33,0.0,0.0,0.0,0.0,2.1,35.29,0.0,0.0,2.1,35.29,0.25,1.24,90.0,0.12,1.98,17.46,58.87,6.44,63.46,7.06,73.68,2.48,30.0,8.42,0.0,0.0,3.22,3.88,0.25,1.11,2.1,2,0.25,0,0.0,3.84,61.29,8.54,0,,0,,0,0.0,0.0,0.0,,,0.12,,,0.0,0.0,0.0,0.0,0,0.0,1.86,78.26,100.0,27.27,0.0,35.29,0.0,,61.29,1.86,0.12,16.34,10.46,,
-146400,Hugo Novoa,Hugo Novoa Ramos,22.0,2003-01-24,2003-01-24,ESP,Spain,ESP,Spain,Mirandés,https://cdn5.wyscout.com/photos/team/public/2722_120x120.png,FF0000,Mirandés,2029-06-30,2500000,117,2,True,RW|RB,RW,RB,,55,44,0,right,182,70,0,,0,,0,,0,,,0.0,0.0,,,0,,0.01,,,,,,,,,,,,,,,,,,15.23,19.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,,1.36,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,15.23,19.04,,
-105042,Ilaix Moriba,Moriba Kourouma Kourouma,22.0,2003-01-19,2003-01-19,GUI,Guinea,GUI|ESP,Guinea|Spain,Celta de Vigo,https://cdn5.wyscout.com/photos/team/public/783_120x120.png,679dcd,Celta de Vigo,2026-06-30,3000000,2772,35,False,LCMF,LCMF,,,80,0,0,right,185,73,1,0.03,1,0.03,0,0.0,35,1.14,34.29,2.857,2.39,0.08,1.27,1,0.03,2.45,0.08,0.36,0.49,0.06,0.1,35.55,87.03,10.1,70.42,7.11,96.35,11.49,94.63,33.08,89.3,2.01,61.29,17.38,32.18,0.94,0.16,1.14,60.0,4.77,80.27,0.36,36.36,0.23,42.86,0.45,35.71,0.29,44.44,0.13,25.0,0.06,1.49,47.83,0.16,0.84,18.47,50.09,7.27,43.75,6.66,64.39,2.11,44.62,7.37,0.26,0.33,2.82,3.6,0.13,1.14,1.95,5,0.16,0,0.0,4.29,79.55,11.49,0,,0,,0,0.0,0.0,0.0,,,0.29,,,0.03,0.0,0.0,0.03,0,0.0,1.36,94.63,96.35,61.29,44.44,25.0,36.36,,79.55,1.36,0.29,17.38,32.18,,
-267777,F. Redondo,Federico Redondo Solari,22.0,2003-01-18,2003-01-18,ARG,Argentina,ARG|ESP,Argentina|Spain,Elche,https://cdn5.wyscout.com/photos/team/public/777_120x120.png,2e723b,Elche,2030-06-30,0,47,4,False,RCMF|DMF,RCMF,DMF,,54,41,0,right,188,75,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,13.55,9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,5.45,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,13.55,9.14,,
-499984,Endika Buján,Endika Buján de Rueda,22.0,2003-01-16,2003-01-16,ESP,Spain,ESP,Spain,Bilbao Athletic,https://cdn5.wyscout.com/photos/team/public/2718_120x120.png,d13125,Bilbao Athletic,2025-06-30,0,9,1,False,LAMF,LAMF,,,100,0,0,left,170,63,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,27.57,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,27.57,0.0,,
-139001,Martim Neto,Martim Carvalho Neto,22.0,2003-01-14,2003-01-14,PRT,Portugal,PRT,Portugal,Elche,https://cdn5.wyscout.com/photos/team/public/777_120x120.png,2e723b,Elche,2028-06-30,3000000,532,10,False,LCMF3|RCMF3|RCMF,LCMF3,RCMF3,RCMF,36,31,22,right,185,78,0,0.0,0,0.0,0,0.0,7,1.18,28.57,0.0,0.35,0.06,1.69,2,0.34,0.98,0.17,0.51,1.52,0.0,0.0,41.95,89.92,9.3,81.82,11.0,93.85,11.67,91.3,40.09,91.56,1.18,57.14,15.29,20.15,1.02,0.34,0.85,60.0,4.4,76.92,0.17,0.0,0.17,0.0,0.68,50.0,0.34,50.0,0.34,50.0,0.17,1.69,60.0,0.85,2.37,12.35,45.21,5.75,41.18,4.06,58.33,0.85,0.0,4.4,0.0,0.0,2.03,3.3,0.17,1.35,0.51,1,0.17,0,0.0,3.21,63.16,11.67,0,,0,,0,0.0,0.0,0.0,,,1.35,,,0.68,0.0,0.0,0.51,0,0.0,1.69,91.3,93.85,57.14,50.0,50.0,0.0,,63.16,1.69,1.35,15.29,20.15,,
-124755,L. Antonetti,Leandro Antonetti López,22.0,2003-01-13,2003-01-13,ESP,Spain,ESP|PRI,Spain|Puerto Rico,Sevilla Atlético,https://cdn5.wyscout.com/photos/team/public/776_120x120.png,d22d28,Sevilla Atlético,,0,47,2,False,CF,CF,,,100,0,0,left,189,81,0,,0,,0,,1,,,0.0,0.16,,,0,,0.0,,,,,,,,,,,,,,,,,,15.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,3.75,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,15.23,0.0,,
-362361,T. Ojeda,Thiago Ezequiel Ojeda,22.0,2003-01-12,2003-01-12,ARG,Argentina,ARG,Argentina,Cultural Leonesa,https://cdn5.wyscout.com/photos/team/public/2102_120x120.png,000000,Cultural Leonesa,2026-06-30,0,13,1,True,RCMF,RCMF,,,100,0,0,right,187,82,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,16.08,34.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,1,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,16.08,34.23,,
-133192,Darío Benavides,Darío  Benavides Fuentes,22.0,2003-01-12,2003-01-12,ESP,Spain,ESP,Spain,La Louvière,https://cdn5.wyscout.com/photos/team/public/g39692_120x120.png,000000,La Louvière,,0,13,1,False,RB,RB,,,100,0,0,right,178,70,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,1,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,0.0,0.0,,
-99460,Jesús Vázquez,Jesús Vázquez Alcalde,22.0,2003-01-02,2003-01-02,ESP,Spain,ESP,Spain,Valencia,https://cdn5.wyscout.com/photos/team/public/54_120x120.png,000000,Valencia,,3000000,867,20,False,LB|LB5,LB,LB5,,76,14,0,left,182,76,0,0.0,0,0.0,0,0.0,6,0.62,33.33,0.0,0.32,0.03,1.35,0,0.0,0.48,0.05,0.31,0.21,0.0,0.0,29.27,77.3,8.82,70.59,7.68,87.84,6.44,72.58,25.95,84.0,1.45,50.0,15.06,15.63,0.21,0.31,1.04,10.0,3.32,68.75,0.0,0.0,0.0,0.0,1.87,5.56,1.56,0.0,0.31,33.33,0.1,2.8,55.56,0.21,1.66,21.38,49.51,8.3,42.5,7.79,53.33,2.8,55.56,7.68,0.31,0.41,3.22,4.25,0.21,1.76,0.73,1,0.1,0,0.0,3.84,48.65,6.44,0,,0,,0,0.0,0.0,0.0,,,0.62,,,0.1,0.0,0.0,0.0,0,0.0,1.87,72.58,87.84,50.0,0.0,33.33,0.0,,48.65,1.87,0.62,15.06,15.63,,
-291039,Miguel Román,Miguel Román González,22.0,2002-12-26,2002-12-26,ESP,Spain,ESP,Spain,Celta de Vigo,https://cdn5.wyscout.com/photos/team/public/783_120x120.png,679dcd,Celta de Vigo,2028-06-30,0,233,5,False,LCMF|RCMF,LCMF,RCMF,,69,20,0,right,178,70,1,,1,,0,,6,,,16.667,0.61,,,0,,0.0,,,,,,,,,,,,,,,,,,17.71,34.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,5.16,,,,3,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,17.71,34.04,,
-235322,G. Simeone,Giuliano Simeone Baldini,22.0,2002-12-18,2002-12-18,ARG,Argentina,ARG|ESP,Argentina|Spain,Atlético Madrid,https://cdn5.wyscout.com/photos/team/public/47_120x120.png,d6260b,Atlético Madrid,2028-06-30,3000000,2709,37,False,RW,RW,,,80,0,0,right,173,75,3,0.1,3,0.1,0,0.0,35,1.16,31.43,8.571,4.38,0.15,4.19,6,0.2,5.44,0.18,0.83,1.03,0.07,0.1,35.02,78.75,6.58,66.16,10.9,90.24,7.97,75.83,32.06,83.21,0.66,30.0,14.8,14.41,1.13,0.66,2.46,51.35,1.73,76.92,0.07,0.0,0.03,0.0,2.46,29.73,0.3,33.33,2.06,29.03,0.5,2.72,53.66,0.73,2.59,17.87,48.88,7.11,45.33,5.48,58.18,1.89,38.6,6.68,0.53,0.68,2.96,3.79,0.13,0.9,1.86,4,0.13,0,0.0,4.45,65.67,7.97,0,,0,,0,0.0,0.0,0.0,,,0.1,,,0.0,0.0,0.0,0.13,0,0.0,2.56,75.83,90.24,30.0,33.33,29.03,0.0,,65.67,2.56,0.1,14.8,14.41,,
-119899,Raúl Moro,Raúl Moro Prescoli,22.0,2002-12-05,2002-12-05,ESP,Spain,ESP,Spain,Ajax,https://cdn5.wyscout.com/photos/team/public/139_120x120.png,ec1824,Ajax,2028-06-30,2500000,1540,20,False,LW|LAMF,LW,LAMF,,81,12,0,right,169,68,1,0.06,1,0.06,0,0.0,27,1.58,40.74,3.704,2.6,0.15,3.39,4,0.23,3.15,0.18,0.7,1.23,0.0,0.0,24.6,64.61,5.38,59.78,3.97,82.35,11.05,64.02,17.12,77.82,2.81,39.58,21.0,29.63,0.41,1.46,3.45,37.29,2.57,63.64,0.58,10.0,0.06,100.0,4.91,30.95,4.62,30.38,0.23,50.0,0.82,8.06,57.97,0.88,4.21,14.79,47.83,10.05,52.33,3.1,45.28,0.88,26.67,2.34,0.0,0.0,0.94,1.11,0.0,0.12,0.47,1,0.06,0,0.0,4.38,76.0,11.05,0,,0,,0,0.0,0.0,0.0,,,0.06,,,0.53,0.0,0.0,1.93,0,0.0,6.9,64.02,82.35,39.58,30.38,50.0,10.0,,76.0,6.9,0.06,21.0,29.63,,
-132799,Pedri,Pedro González López,22.0,2002-11-25,2002-11-25,ESP,Spain,ESP,Spain,Barcelona,https://cdn5.wyscout.com/photos/team/public/42_120x120.png,b61d4c,Barcelona,2030-06-30,80000000,2984,33,False,LDMF|LCMF3,LDMF,LCMF3,,65,25,0,right,174,60,3,0.09,3,0.09,0,0.0,29,0.87,41.38,10.345,2.22,0.07,1.39,4,0.12,4.89,0.15,0.69,1.6,0.06,0.06,83.73,89.84,20.87,75.72,10.35,96.5,36.89,95.34,76.91,92.47,5.64,64.17,17.15,34.78,2.47,0.45,4.77,59.49,14.33,83.58,1.93,31.25,0.69,34.78,1.18,41.03,0.63,38.1,0.54,44.44,0.21,2.26,74.67,0.42,3.71,13.63,56.19,7.0,53.02,4.95,65.85,0.51,47.06,6.64,0.12,0.25,3.26,6.74,0.06,0.36,1.33,3,0.09,1,0.03,9.29,88.64,36.89,0,,0,,0,0.0,0.0,0.0,,,0.48,,,0.21,0.0,0.0,1.03,0,0.0,2.77,95.34,96.5,64.17,38.1,44.44,31.25,,88.64,2.77,0.48,17.15,34.78,,
-114077,E. Camavinga,Eduardo Camavinga,23.0,2002-11-10,2002-11-10,ANG,Angola,ANG|FRA,Angola|France,Real Madrid,https://cdn5.wyscout.com/photos/team/public/41_120x120.png,313131,Real Madrid,2029-06-30,0,1339,24,False,LDMF|LCMF|LB,LDMF,LCMF,LB,28,23,19,left,185,77,1,0.07,1,0.07,0,0.0,8,0.54,25.0,12.5,0.39,0.03,1.01,0,0.0,1.04,0.07,0.13,0.54,0.13,0.0,53.84,91.64,15.53,82.25,9.81,98.63,18.62,94.58,50.41,94.0,3.02,55.56,17.83,27.62,0.6,0.27,0.94,57.14,6.79,78.22,0.6,22.22,0.13,50.0,0.4,66.67,0.13,50.0,0.27,75.0,0.0,1.55,60.87,0.94,2.02,19.63,52.4,6.99,47.12,6.92,66.99,3.16,46.81,11.02,1.34,2.01,5.04,7.53,0.4,1.48,1.68,2,0.13,0,0.0,5.31,78.48,18.62,0,,0,,0,0.0,0.0,0.0,,,1.55,,,0.0,0.0,0.0,0.0,0,0.0,1.41,94.58,98.63,55.56,50.0,75.0,22.22,,78.48,1.41,1.55,17.83,27.62,,
-241044,D. Sankhare,Dawda Camara Sankhare,22.0,2002-11-04,2002-11-04,ESP,Spain,ESP|MTN,Spain|Mauritania,Cádiz,https://cdn5.wyscout.com/photos/team/public/1930_120x120.png,1844a2,Cádiz,2026-06-30,0,82,2,True,CF,CF,,,100,0,0,right,188,0,0,,0,,0,,1,,,0.0,0.19,,,0,,0.0,,,,,,,,,,,,,,,,,,8.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.88,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,8.95,0.0,,
-99068,Ansu Fati,Anssumane Fati,23.0,2002-10-31,2002-10-31,GNB,Guinea-Bissau,GNB|ESP,Guinea-Bissau|Spain,Monaco,https://cdn5.wyscout.com/photos/team/public/68_120x120.png,c3322d,Monaco,2028-06-30,25000000,112,2,True,LAMF,LAMF,,,100,0,0,right,178,66,0,,0,,0,,7,,,0.0,0.46,,,0,,0.1,,,,,,,,,,,,,,,,,,11.59,15.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,,4.62,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,11.59,15.11,,
